9

Author: Jake Vallow
Organisation: University of York, Wolfson Atmospheric Chemistry Laboratory
contact: jake.vallow@york.ac.uk
Instrument ID: Single Channel NO-LIF, laser 3
label: Example data
Reprocessed on: 2025/05/22 17:07:30
Time reference: (seconds since 1904-01-01 00:00:00)
Permalink to reprocess code: 

mac_time_s,lsr_pwr_on_mW,lsr_pwr_off_mW,lsr_pwr_mW,sig_A_on_cts,sig_A_off_cts,sig_A_diff_cts,task,cal_mfc,blc_flag_0,blc_flag_1,sig_cell_flow,cell_pressure,ref_cell_flow
3814306162.961,0.44515000000000005,0.471225,0.4581875,476766.3732220454,126793.41593480593,349972.9572872395,2.0,0.5283203125,1.0,1.0,0.982347210886,102.10200491,0.501225934029
3814306163.061,0.44902125000000004,0.46929,0.459155625,467512.3679539991,125596.89872140676,341915.4692325923,2.0,0.5283203125,1.0,1.0,0.970298279821,100.880621624,0.496842460632
3814306163.161,0.44989999999999997,0.467485,0.45869249999999995,471858.1895178788,123360.20181661574,348497.98770126305,2.0,0.5283203125,1.0,1.0,0.970298279821,100.880621624,0.496842460632
3814306163.261,0.4498025,0.46175,0.45577625,464360.4535461067,126404.73704983338,337955.7164962733,2.0,0.5283203125,1.0,1.0,1.03304990154,100.609181213,0.499472799301
3814306163.361,0.44743,0.46309,0.45526,471466.8753757245,125382.26082237717,346084.61455334735,2.0,0.5283203125,1.0,1.0,1.03304990154,100.609181213,0.499472799301
3814306163.461,0.440315,0.467265,0.45379,472817.0196718586,123875.88287091748,348941.1368009411,2.0,0.5185546875,1.0,1.0,1.04998492993,103.323388195,0.499472799301
3814306163.561,0.44444625,0.473255,0.45885062499999996,469832.987944206,128404.94219838639,341428.0457458196,2.0,0.5185546875,1.0,1.0,1.04998492993,103.323388195,0.499472799301
3814306163.661,0.4437725,0.45796499999999996,0.45086875,471058.27819533553,124261.42779632256,346796.85039901297,2.0,0.5185546875,1.0,1.0,1.04514410685,98.4380521774,0.500348730087
3814306163.761,0.44146124999999997,0.46868,0.45507062499999995,472742.4621974471,127696.10759993929,345046.3545975078,2.0,0.5185546875,1.0,1.0,1.04514410685,98.4380521774,0.500348730087
3814306163.861,0.44191625,0.46734,0.454628125,462261.53512899484,134227.153583053,328034.3815459418,2.0,0.5185546875,1.0,1.0,1.079055608,99.3879950523,0.502101864815
3814306163.961,0.44138499999999997,0.46782,0.4546025,473238.66898815497,130555.44575815252,342683.22323000245,2.0,0.5185546875,1.0,1.0,1.079055608,99.3879950523,0.502101864815
3814306164.061,0.4431225,0.46701000000000004,0.45506625,458630.85272590467,129319.11412419824,329311.73860170646,2.0,0.502734363079,1.0,1.0,1.01734080147,99.1165546417,0.499472799301
3814306164.161,0.44073249999999997,0.46013499999999996,0.45043374999999997,469085.6630247177,130143.22710371143,338942.43592100625,2.0,0.502734363079,1.0,1.0,1.01734080147,99.1165546417,0.499472799301
3814306164.261,0.44189,0.457715,0.4498025,456723.06160373444,135573.06734061113,321149.9942631233,2.0,0.502734363079,1.0,1.0,1.01492491789,101.830564499,0.49509059906
3814306164.361,0.44205625,0.45977999999999997,0.45091812499999995,458164.38117510104,134824.0353146709,323340.34586043016,2.0,0.502734363079,1.0,1.0,1.01492491789,101.830564499,0.49509059906
3814306164.461,0.4407525,0.46473,0.45274125,478951.6711497976,128009.32267974172,350942.3484700559,2.0,0.502734363079,1.0,1.0,1.01975527858,101.016440392,0.499472799301
3814306164.561,0.440365,0.46635499999999996,0.45336,468721.9872044236,124526.02636052342,344195.96084390016,2.0,0.502734363079,1.0,1.0,1.01975527858,101.016440392,0.499472799301
3814306164.661,0.44112,0.464175,0.4526475,461998.0657682136,119895.75855189323,342102.30721632036,2.0,0.49082031846,1.0,1.0,1.06209132455,99.5236166954,0.49859559536
3814306164.761,0.44007,0.46192999999999995,0.45099999999999996,464742.0143033976,131979.8445178344,332762.16978556325,2.0,0.49082031846,1.0,1.0,1.06209132455,99.5236166954,0.49859559536
3814306164.861,0.44090874999999996,0.45877999999999997,0.44984437499999996,468116.2448724743,124987.28185321679,343128.9630192575,2.0,0.49082031846,1.0,1.0,1.052405864,100.066497517,0.499472799301
3814306164.961,0.44126624999999997,0.46618,0.453723125,464296.4244090946,118553.50965036095,345742.91475873365,2.0,0.49082031846,1.0,1.0,1.052405864,100.066497517,0.499472799301
3814306165.061,0.43984875,0.466625,0.453236875,460122.5383938494,125882.84858610723,334239.68980774214,2.0,0.49082031846,1.0,1.0,1.01492491789,98.709492588,0.497719664574
3814306165.161,0.44055374999999997,0.45974000000000004,0.450146875,468564.94190436555,121961.55394070552,346603.38796366006,2.0,0.49082031846,1.0,1.0,1.01492491789,98.709492588,0.497719664574
3814306165.261,0.43977,0.46143500000000004,0.4506025,464545.0303528168,124552.89933352797,339992.13101928885,2.0,0.5,1.0,1.0,1.00767935725,98.3022334099,0.501225934029
3814306165.361,0.44027375,0.462115,0.45119437500000004,457528.97151542304,122774.80625517582,334754.1652602472,2.0,0.5,1.0,1.0,1.00767935725,98.3022334099,0.501225934029
3814306165.461,0.4410825,0.46021999999999996,0.45065124999999995,455779.53710568126,125740.20620078992,330039.33090489137,2.0,0.5,1.0,1.0,0.959460986339,100.337937927,0.501225934029
3814306165.561,0.43958125000000003,0.457025,0.448303125,457359.9549029077,127693.0968591284,329666.8580437793,2.0,0.5,1.0,1.0,0.959460986339,100.337937927,0.501225934029
3814306165.661,0.43903,0.461055,0.4500425,460386.2109966908,121576.01256533217,338810.1984313586,2.0,0.5,1.0,1.0,0.963073799759,101.287880802,0.500348730087
3814306165.761,0.43651874999999996,0.46376,0.450139375,459005.07753288187,132649.02513692196,326356.0523959599,2.0,0.5,1.0,1.0,0.963073799759,101.287880802,0.500348730087
3814306165.861,0.43706875,0.46021500000000004,0.448641875,462600.1420192575,127492.13930362125,335108.0027156362,2.0,0.49453124404,1.0,1.0,0.981142626311,103.594828606,0.499472799301
3814306165.961,0.43738999999999995,0.45230000000000004,0.444845,455439.75969160453,136455.2488144146,318984.5108771899,2.0,0.49453124404,1.0,1.0,0.981142626311,103.594828606,0.499472799301
3814306166.061,0.43744375,0.457945,0.447694375,457877.50008157967,129875.09046662893,328002.40961495077,2.0,0.49453124404,1.0,1.0,1.01854799654,98.1666117668,0.501225934029
3814306166.161,0.43840875,0.456735,0.447571875,454321.6090130002,125845.21427531044,328476.39473768976,2.0,0.49453124404,1.0,1.0,1.01854799654,98.1666117668,0.501225934029
3814306166.261,0.43633875,0.46041,0.448374375,457462.7164990596,127879.34278170054,329583.37371735903,2.0,0.49453124404,1.0,1.0,1.03909591591,98.4380521774,0.506484065056
3814306166.361,0.441705,0.46258,0.4521425,451740.40761121793,127572.70634945424,324167.7012617637,2.0,0.49453124404,1.0,1.0,1.03909591591,98.4380521774,0.506484065056
3814306166.461,0.43828,0.459615,0.4489475,454226.114064565,120858.96406402567,333367.1500005393,2.0,0.500585973263,1.0,1.0,0.966685648083,102.37344532,0.50560813427
3814306166.561,0.43826625,0.44989500000000004,0.444080625,454247.7352559825,134607.26689670526,319640.46835927723,2.0,0.500585973263,1.0,1.0,0.966685648083,102.37344532,0.50560813427
3814306166.661,0.43762625,0.46331500000000003,0.450470625,457107.9693684462,127555.29276708953,329552.6766013567,2.0,0.500585973263,1.0,1.0,0.966685648083,99.5236166954,0.499472799301
3814306166.761,0.43782750000000004,0.45894500000000005,0.44838625000000004,442137.6794141374,127235.69659102242,314901.98282311496,2.0,0.500585973263,1.0,1.0,0.966685648083,99.5236166954,0.499472799301
3814306166.861,0.436975,0.45965500000000004,0.448315,450612.57115028927,125759.15474758626,324853.41640270303,2.0,0.500585973263,1.0,0.0,1.00647294534,97.8951713562,0.499472799301
3814306166.961,0.4367225,0.45781,0.44726625,451177.11676829855,126373.18664953561,324803.93011876295,2.0,0.500585973263,1.0,0.0,1.00647294534,97.8951713562,0.499472799301
3814306167.061,0.43774874999999996,0.454285,0.446016875,452893.26530738326,137191.36885102603,315701.8964563572,2.0,0.4912109375,1.0,0.0,0.973911694974,99.9306787491,0.509990334511
3814306167.161,0.43611500000000003,0.454715,0.445415,452805.5174142588,129761.42675304032,323044.0906612185,2.0,0.4912109375,1.0,0.0,0.973911694974,99.9306787491,0.509990334511
3814306167.261,0.43601999999999996,0.452685,0.4443525,458642.3559641837,141656.17545078575,316986.1805133979,2.0,0.4912109375,1.0,0.0,0.959460986339,104.408952713,0.502977795601
3814306167.361,0.43630625,0.447105,0.441705625,448089.58085578855,129434.48716244314,318655.09369334544,2.0,0.4912109375,1.0,0.0,0.959460986339,104.408952713,0.502977795601
3814306167.461,0.43657250000000003,0.46197,0.44927125,452567.09190459165,129358.12173903821,323208.97016555344,2.0,0.4912109375,1.0,0.0,0.976321657067,97.8951713562,0.501225934029
3814306167.561,0.43551375000000003,0.45405,0.444781875,445141.76166852814,134332.54323563818,310809.21843288996,2.0,0.4912109375,1.0,0.0,0.976321657067,97.8951713562,0.501225934029
3814306167.661,0.4379,0.45211,0.445005,448714.02223931847,132341.126877189,316372.89536212943,2.0,0.498046875,1.0,0.0,1.03304990154,101.966383266,0.497719664574
3814306167.761,0.43783,0.45316,0.445495,444193.5836395612,129031.57494777074,315162.00869179046,2.0,0.498046875,1.0,0.0,1.03304990154,101.966383266,0.497719664574
3814306167.861,0.43750625,0.455635,0.446570625,456746.28955692507,130538.52853101623,326207.76102590887,2.0,0.498046875,1.0,0.0,0.96909456537,100.20211916,0.508237199783
3814306167.961,0.43624250000000003,0.46369,0.44996625,450660.93638482766,127331.31714247286,323329.61924235476,2.0,0.498046875,1.0,0.0,0.96909456537,100.20211916,0.508237199783
3814306168.061,0.43739875,0.45664,0.447019375,444175.25828010315,130481.50767741547,313693.7506026877,2.0,0.498046875,1.0,0.0,1.00043868459,100.47355957,0.497719664574
3814306168.161,0.43874124999999997,0.453005,0.445873125,447256.4818793383,124660.63635628103,322595.8455230573,2.0,0.498046875,1.0,0.0,1.00043868459,100.47355957,0.497719664574
3814306168.261,0.43612125,0.45072,0.443420625,452983.1315983887,131390.56826834008,321592.56333004864,2.0,0.505859375,1.0,0.0,1.00285247831,99.6592383385,0.502977795601
3814306168.361,0.4339,0.45681,0.445355,449972.3338433079,123974.4977419618,325997.8361013461,2.0,0.505859375,1.0,0.0,1.00285247831,99.6592383385,0.502977795601
3814306168.461,0.43364125,0.452415,0.443028125,446384.0354703674,139046.95678002673,307337.0786903407,2.0,0.505859375,1.0,0.0,1.00164466144,98.1666117668,0.49859559536
3814306168.561,0.4391625,0.46023000000000003,0.44969625,439506.56718014396,125448.57726221999,314057.989917924,2.0,0.505859375,1.0,0.0,1.00164466144,98.1666117668,0.49859559536
3814306168.661,0.43568375,0.454585,0.44513437499999997,449322.83484092006,136058.26660383953,313264.56823708053,2.0,0.505859375,1.0,0.0,0.979938128697,98.5736738205,0.502101864815
3814306168.761,0.43779875,0.449415,0.443606875,445823.28718922695,134324.1011623552,311499.1860268718,2.0,0.505859375,1.0,0.0,0.979938128697,98.5736738205,0.502101864815
3814306168.861,0.43930250000000004,0.44869000000000003,0.44399625000000004,449995.7557410293,132590.8884410909,317404.86729993834,2.0,0.4990234375,1.0,0.0,0.954648034946,98.0307929993,0.50560813427
3814306168.961,0.43843375,0.454445,0.44643937499999997,441515.0306662794,134000.64259081995,307514.3880754594,2.0,0.4990234375,1.0,0.0,0.954648034946,98.0307929993,0.50560813427
3814306169.061,0.43811625,0.45111500000000004,0.444615625,442670.5403683516,121311.23030048622,321359.3100678654,2.0,0.4990234375,1.0,0.0,0.958258055049,99.2521762848,0.501225934029
3814306169.161,0.43937000000000004,0.45546,0.447415,439312.9166691573,127665.31348369189,311647.6031854654,2.0,0.4990234375,1.0,0.0,0.958258055049,99.2521762848,0.501225934029
3814306169.261,0.43717625,0.45162,0.444398125,445288.98879105446,127476.09714045012,317812.8916506043,2.0,0.4990234375,1.0,0.0,0.954648034946,100.609181213,0.502977795601
3814306169.361,0.43777750000000004,0.45124,0.44450875,440779.0230615376,132450.07386912333,308328.9491924143,2.0,0.4990234375,1.0,0.0,0.954648034946,100.609181213,0.502977795601
3814306169.461,0.43805,0.450755,0.44440250000000003,443322.36911028594,123982.91464607464,319339.4544642113,2.0,0.49941405654,1.0,0.0,0.982347210886,99.6592383385,0.495966529846
3814306169.561,0.43686125,0.45282500000000003,0.444843125,434366.46002355544,129790.29560336017,304576.1644201953,2.0,0.49941405654,1.0,0.0,0.982347210886,99.6592383385,0.495966529846
3814306169.661,0.43586375,0.45393,0.44489687499999997,448514.3497337251,129305.66485530826,319208.6848784168,2.0,0.49941405654,1.0,0.0,1.00526486707,102.10200491,0.500348730087
3814306169.761,0.43911,0.452,0.44555500000000003,443412.3161308542,133017.24762107417,310395.06850978,2.0,0.49941405654,1.0,0.0,1.00526486707,102.10200491,0.500348730087
3814306169.861,0.43873625,0.45611,0.44742312500000003,441541.07810821006,134752.35384540993,306788.7242628001,2.0,0.49941405654,1.0,0.0,1.00164466144,101.152062035,0.495966529846
3814306169.961,0.43618,0.457675,0.44692750000000003,448977.8492744046,129665.92665560474,319311.92261879984,2.0,0.49941405654,1.0,0.0,1.00164466144,101.152062035,0.495966529846
3814306170.061,0.4370925,0.456235,0.44666375,442503.62431635906,131111.10030833815,311392.5240080209,2.0,0.506445348263,1.0,0.0,1.04393499748,98.9807358742,0.501225934029
3814306170.161,0.43718250000000003,0.441995,0.43958875000000003,433549.00081646687,134868.27821761422,298680.72259885265,2.0,0.506445348263,1.0,0.0,1.04393499748,98.9807358742,0.501225934029
3814306170.261,0.43805375,0.45541,0.446731875,452217.33212796185,132832.74670977835,319384.5854181835,2.0,0.506445348263,1.0,0.0,1.05119447436,100.20211916,0.501225934029
3814306170.361,0.43906500000000004,0.44894,0.4440025,440991.8091668438,139146.18050822295,301845.6286586209,2.0,0.506445348263,1.0,0.0,1.05119447436,100.20211916,0.501225934029
3814306170.461,0.4376675,0.45537,0.44651874999999996,429804.50603716454,130625.54289861512,299178.9631385494,2.0,0.506445348263,1.0,0.0,1.00285247831,101.287880802,0.49859559536
3814306170.561,0.439225,0.445705,0.442465,425314.52584265394,138482.3837590578,286832.14208359615,2.0,0.506445348263,1.0,0.0,1.00285247831,101.287880802,0.49859559536
3814306170.661,0.43849499999999997,0.452225,0.44536,434863.0559083234,131572.6660362904,303290.389872033,2.0,0.515820324421,1.0,0.0,1.02217185862,101.287880802,0.501225934029
3814306170.761,0.43972,0.455715,0.4477175,427678.9957829413,137574.61897884175,290104.37680409953,2.0,0.515820324421,1.0,0.0,1.02217185862,101.287880802,0.501225934029
3814306170.861,0.44095625,0.45757499999999995,0.449265625,420298.7299941567,132494.99435323843,287803.73564091825,2.0,0.515820324421,1.0,0.0,1.04272421784,99.9306787491,0.496842460632
3814306170.961,0.4364025,0.448215,0.44230875000000003,429260.64144825446,133231.62861097738,296029.0128372771,2.0,0.515820324421,1.0,0.0,1.04272421784,99.9306787491,0.496842460632
3814306171.061,0.440015,0.446085,0.44305,430183.4204917348,138115.56438446644,292067.85610726837,2.0,0.515820324421,1.0,0.0,1.04030467718,102.10200491,0.499472799301
3814306171.161,0.43931125,0.460025,0.449668125,432384.98199395183,134442.3670630965,297942.61493085534,2.0,0.515820324421,1.0,0.0,1.04030467718,102.10200491,0.499472799301
3814306171.261,0.43634500000000004,0.447695,0.44202,429955.0614691528,135515.21743516732,294439.8440339855,2.0,0.48984375596,1.0,0.0,1.03063175404,99.6592383385,0.503854999542
3814306171.361,0.43682374999999996,0.449495,0.44315937499999997,429491.97577899904,133216.44856848315,296275.5272105159,2.0,0.48984375596,1.0,0.0,1.03063175404,99.6592383385,0.503854999542
3814306171.461,0.43694875,0.45260500000000004,0.444776875,422755.1842591858,130077.5064667344,292677.6777924514,2.0,0.48984375596,1.0,0.0,1.0282139549,98.4380521774,0.499472799301
3814306171.561,0.43337499999999995,0.45521,0.4442925,433156.2933367761,134635.79957365754,298520.4937631185,2.0,0.48984375596,1.0,0.0,1.0282139549,98.4380521774,0.499472799301
3814306171.661,0.43623875,0.454925,0.445581875,427229.60540355067,133885.4688740822,293344.13652946847,2.0,0.48984375596,1.0,0.0,1.00647294534,99.2521762848,0.503854999542
3814306171.761,0.4380475,0.450035,0.44404125,428005.15516533045,126450.88109714024,301554.2740681902,2.0,0.48984375596,1.0,0.0,1.00647294534,99.2521762848,0.503854999542
3814306171.861,0.4405225,0.44266,0.44159125,426315.10957602237,133663.71126895552,292651.3983070669,2.0,0.5029296875,1.0,0.0,0.96909456537,99.6592383385,0.49859559536
3814306171.961,0.43776499999999996,0.45592,0.4468425,432763.15873640677,128479.74654626727,304283.4121901395,2.0,0.5029296875,1.0,0.0,0.96909456537,99.6592383385,0.49859559536
3814306172.061,0.43792375,0.448495,0.443209375,442669.0704314613,136247.70000101737,306421.37043044396,2.0,0.5029296875,1.0,0.0,0.973911694974,101.423502445,0.497719664574
3814306172.161,0.43683375,0.449035,0.442934375,440540.348763718,133186.83558015106,307353.5131835669,2.0,0.5029296875,1.0,0.0,0.973911694974,101.423502445,0.497719664574
3814306172.261,0.43820125,0.44872999999999996,0.443465625,435665.85361804045,136135.00922393386,299530.8443941066,2.0,0.5029296875,1.0,0.0,0.987169921641,98.8451142311,0.500348730087
3814306172.361,0.43926,0.44950500000000004,0.4443825,440312.6936371409,136831.7603307408,303480.9333064001,2.0,0.5029296875,1.0,0.0,0.987169921641,98.8451142311,0.500348730087
3814306172.461,0.438135,0.452535,0.44533500000000004,420554.90052701253,128692.3438413814,291862.55668563116,2.0,0.491992205381,1.0,0.0,0.994406600421,97.8951713562,0.503854999542
3814306172.561,0.43798000000000004,0.44759499999999997,0.4427875,420435.58074907644,142004.64904815546,278430.931700921,2.0,0.491992205381,1.0,0.0,0.994406600421,97.8951713562,0.503854999542
3814306172.661,0.43922125,0.443875,0.441548125,415255.19602392404,134166.4726333439,281088.72339058015,2.0,0.491992205381,1.0,0.0,0.976321657067,99.3879950523,0.502101864815
3814306172.761,0.43729125,0.44779,0.442540625,421526.77689255035,131471.85513243102,290054.9217601193,2.0,0.491992205381,1.0,0.0,0.976321657067,99.3879950523,0.502101864815
3814306172.861,0.4406875,0.45777500000000004,0.44923125,419385.9835734628,129179.74091451705,290206.24265894573,2.0,0.491992205381,1.0,0.0,0.925792587104,100.337937927,0.503854999542
3814306172.961,0.43420749999999997,0.45104,0.44262375,425093.67905667546,128904.98509898444,296188.693957691,2.0,0.491992205381,1.0,0.0,0.925792587104,100.337937927,0.503854999542
3814306173.061,0.43672625,0.45703499999999997,0.446880625,416969.3535277089,133296.52246524193,283672.83106246695,2.0,0.496875017881,1.0,0.0,0.940214042191,101.966383266,0.49859559536
3814306173.161,0.4372575,0.44499999999999995,0.44112874999999996,407200.68556077476,128063.07160712287,279137.61395365186,2.0,0.496875017881,1.0,0.0,0.940214042191,101.966383266,0.49859559536
3814306173.261,0.43729125,0.449015,0.44315312500000004,419951.77692923753,136224.8408723759,283726.93605686165,2.0,0.496875017881,1.0,0.0,1.00526486707,102.780507374,0.502977795601
3814306173.361,0.4367225,0.45043500000000003,0.44357875,421800.3245495312,134323.3363478968,287476.9882016344,2.0,0.496875017881,1.0,0.0,1.00526486707,102.780507374,0.502977795601
